tmed,prec,tmin,tmax,dir,velmedia,racha,sol,presmax,presmin,year,month,day,rain_today,rain_tomorrow,horatmin_,horatmax_,horaracha_,horapresmin_
22.4,0.0,16.5,28.3,27.0,5.0,11.7,5.6,950.1,946.0,2013,7,27,0,0,4.0,11.0,12.0,5.0
22.8,0.0,15.9,29.8,27.0,4.2,11.7,10.5,955.7,949.6,2013,7,28,0,0,5.0,13.0,13.0,1.0
23.0,0.0,11.5,34.5,25.0,1.7,7.8,13.3,957.8,954.5,2013,7,29,0,0,5.0,16.0,14.0,17.0
26.5,0.0,14.7,38.3,18.0,3.3,11.4,12.8,957.6,952.8,2013,7,30,0,0,5.0,15.0,19.0,17.0
27.2,0.0,16.6,37.7,12.0,3.9,10.8,12.4,954.9,949.7,2013,7,31,0,0,5.0,15.0,12.0,17.0
28.6,0.0,16.5,40.6,11.0,1.9,11.7,10.3,951.3,947.1,2013,8,1,0,0,5.0,15.0,10.0,24.0
33.0,0.0,25.3,40.8,13.0,1.7,18.1,10.1,952.2,947.8,2013,8,2,0,0,0.0,13.0,2.0,3.0
29.4,0.0,20.1,38.6,29.0,2.8,9.2,9.0,953.7,950.6,2013,8,3,0,0,4.0,14.0,11.0,17.0
28.6,0.0,17.8,39.5,27.0,1.9,9.7,11.3,954.4,950.9,2013,8,4,0,0,5.0,15.0,15.0,17.0
29.2,0.0,19.7,38.6,31.0,3.1,8.9,10.5,953.0,948.8,2013,8,5,0,0,4.0,13.0,14.0,17.0
28.0,0.0,18.4,37.7,99.0,2.5,9.2,12.6,951.5,947.6,2013,8,6,0,0,5.0,15.0,14.0,16.0
25.4,0.0,17.0,33.8,99.0,3.9,10.3,12.4,949.4,946.9,2013,8,7,0,0,6.0,14.0,16.0,18.0
25.2,0.0,14.5,35.9,31.0,2.5,8.9,12.8,955.0,949.0,2013,8,8,0,0,5.0,15.0,16.0,1.0
26.8,0.0,17.2,36.5,17.0,2.2,7.8,12.4,956.8,953.0,2013,8,9,0,0,5.0,16.0,19.0,18.0
27.4,0.0,16.5,38.3,99.0,2.5,9.2,12.4,955.4,951.2,2013,8,10,0,0,5.0,16.0,18.5,17.0
27.6,0.0,16.6,38.5,17.0,3.6,10.3,12.5,953.6,949.5,2013,8,11,0,0,5.0,14.0,14.0,18.0
26.8,0.0,15.3,38.4,22.0,3.3,11.4,12.1,952.3,948.1,2013,8,12,0,0,5.0,13.0,15.0,18.0
25.8,0.0,13.9,37.6,30.0,3.1,10.8,12.4,950.7,948.1,2013,8,13,0,0,5.0,14.0,13.0,16.0
26.6,0.0,16.2,36.9,19.0,2.8,10.3,12.0,952.6,949.2,2013,8,14,0,0,5.0,15.0,18.0,17.0
27.6,0.0,17.2,38.0,18.0,2.2,11.4,10.7,953.8,949.8,2013,8,15,0,0,5.0,15.0,17.0,16.0
27.2,0.0,16.8,37.5,22.0,2.8,9.2,9.7,953.8,949.6,2013,8,16,0,0,5.0,15.0,18.0,15.0
26.6,0.0,17.3,35.8,99.0,1.4,7.8,6.9,953.0,950.1,2013,8,17,0,0,5.0,13.0,15.5,14.0
27.0,0.0,16.2,37.9,99.0,2.2,7.2,11.7,953.2,949.1,2013,8,18,0,0,5.0,16.0,16.5,17.0
28.8,0.0,18.0,39.6,99.0,2.5,9.2,11.7,954.2,951.0,2013,8,19,0,0,5.0,15.0,15.5,16.0
28.4,0.0,16.6,40.1,16.0,2.2,8.3,11.7,955.1,951.1,2013,8,20,0,0,5.0,15.0,15.0,17.0
28.0,0.0,17.3,38.6,26.0,2.8,9.7,11.4,954.7,950.5,2013,8,21,0,0,5.0,14.0,17.0,16.0
28.6,0.0,18.5,38.7,25.0,2.5,9.2,9.6,952.6,947.8,2013,8,22,0,0,5.0,14.0,14.0,17.0
27.7,0.0,16.7,38.7,99.0,2.8,8.9,11.0,950.1,946.6,2013,8,23,0,0,5.0,14.0,16.0,16.0
26.8,0.0,17.4,36.3,29.0,2.8,9.7,11.3,950.2,947.1,2013,8,24,0,0,5.0,15.0,14.0,17.0
26.1,0.0,16.5,35.7,30.0,3.1,8.6,11.4,949.4,943.7,2013,8,25,0,0,5.0,15.0,12.0,18.0
26.3,0.0,18.6,34.0,13.0,3.1,12.5,8.4,946.9,942.7,2013,8,26,0,0,5.0,13.0,15.0,15.0
25.4,0.0,18.0,32.8,25.0,2.5,8.3,8.0,949.2,946.2,2013,8,27,0,0,5.0,15.0,17.0,17.0
25.0,0.0,18.6,31.5,16.0,2.5,10.8,7.1,950.8,946.1,2013,8,28,0,1,6.0,14.0,16.0,16.0
22.6,0.2,17.8,27.4,4.0,1.4,10.8,3.8,953.7,949.1,2013,8,29,1,0,5.0,15.0,8.0,4.0
21.8,0.0,13.9,29.6,34.0,1.4,7.8,10.5,955.2,952.0,2013,8,30,0,0,5.0,14.0,16.0,16.0
23.0,0.0,14.2,31.9,18.0,2.2,8.3,10.7,956.3,953.0,2013,8,31,0,0,5.0,15.0,17.0,16.0
23.2,0.0,14.8,31.6,17.0,2.8,10.8,10.4,956.5,953.2,2013,9,1,0,0,5.0,13.0,14.0,15.0
22.8,0.0,12.9,32.6,16.0,1.7,8.9,11.6,957.1,953.7,2013,9,2,0,0,5.0,16.0,18.0,17.0
22.8,0.0,12.4,33.1,20.0,1.9,9.2,11.7,957.2,953.1,2013,9,3,0,0,6.0,15.0,18.0,16.0
22.7,0.0,13.4,32.0,99.0,3.1,10.8,11.7,955.6,949.6,2013,9,4,0,0,5.0,15.0,14.0,18.0
23.4,0.0,15.0,31.9,30.0,2.5,8.9,10.9,951.7,947.1,2013,9,5,0,1,5.0,15.0,13.0,16.0
22.2,3.2,12.7,31.6,32.0,1.7,9.7,10.6,950.0,946.3,2013,9,6,1,1,5.0,16.0,14.0,17.0
18.6,13.5,15.5,21.8,18.0,2.5,8.9,0.0,952.9,948.6,2013,9,7,1,0,23.0,13.0,6.0,5.0
21.4,0.0,13.9,28.8,26.0,1.7,6.7,8.3,957.1,952.7,2013,9,8,0,1,5.0,15.0,14.0,1.0
22.2,16.8,14.0,30.5,99.0,1.1,16.9,9.3,957.7,954.2,2013,9,9,1,0,5.0,14.0,17.0,16.0
22.2,0.0,13.8,30.6,99.0,1.7,7.2,10.7,956.7,951.3,2013,9,10,0,0,5.0,15.0,16.0,18.0
23.0,0.0,14.0,32.0,99.0,1.7,8.9,10.9,952.8,948.7,2013,9,11,0,0,5.0,15.0,14.0,16.0
23.7,0.0,15.1,32.3,99.0,1.7,7.2,11.1,954.4,951.2,2013,9,12,0,0,6.0,16.0,15.0,16.0
23.9,0.0,17.0,30.8,99.0,1.4,8.3,5.1,956.3,953.6,2013,9,13,0,0,4.0,14.0,16.0,15.0
24.1,0.0,17.6,30.6,99.0,1.9,9.2,5.3,955.6,950.2,2013,9,14,0,0,4.0,15.0,12.0,16.0
23.4,0.0,15.4,31.3,27.0,1.9,11.4,10.4,953.1,948.2,2013,9,15,0,0,6.0,14.0,15.0,16.0
23.7,0.0,15.1,32.3,99.0,1.9,9.2,11.0,950.6,947.2,2013,9,16,0,0,5.0,13.0,16.0,15.0
22.8,0.0,14.3,31.2,27.0,2.5,9.7,10.9,950.6,947.9,2013,9,17,0,0,6.0,14.0,15.0,15.0
21.5,0.0,14.5,28.5,99.0,2.8,9.7,10.5,951.6,948.6,2013,9,18,0,0,4.0,14.0,15.5,15.0
22.3,0.0,13.6,31.0,34.0,0.8,10.8,9.3,951.8,948.4,2013,9,19,0,0,6.0,14.0,14.0,15.0
22.0,0.0,11.8,32.1,99.0,2.2,8.9,10.2,954.4,950.8,2013,9,20,0,0,5.0,15.0,15.0,15.0
23.2,0.0,14.1,32.4,16.0,1.9,9.7,9.4,956.7,953.8,2013,9,21,0,0,6.0,14.0,16.0,14.0
23.2,0.0,14.8,31.7,12.0,1.7,9.7,11.2,957.7,954.5,2013,9,22,0,0,5.0,14.0,10.0,16.0
22.4,0.0,13.5,31.2,30.0,1.1,8.3,10.9,956.4,951.6,2013,9,23,0,0,5.0,16.0,14.0,17.0
22.4,0.0,12.6,32.1,99.0,1.9,7.8,10.4,952.8,948.3,2013,9,24,0,0,5.0,15.0,16.0,16.0
22.8,0.0,12.8,32.8,18.0,3.3,10.3,10.9,949.8,946.9,2013,9,25,0,0,6.0,13.0,15.5,16.0
23.6,0.0,12.9,34.2,99.0,2.5,9.7,10.0,950.0,946.4,2013,9,26,0,1,4.0,13.0,15.0,15.0
20.7,7.3,13.4,28.0,24.0,3.3,10.8,2.6,950.1,947.5,2013,9,27,1,1,5.0,14.0,14.0,17.0
19.6,0.8,16.3,22.9,99.0,2.2,8.9,1.2,948.6,946.1,2013,9,28,1,1,3.0,10.0,17.0,16.0
17.8,1.9,15.4,20.1,27.0,1.7,10.8,0.1,951.0,947.3,2013,9,29,1,0,2.0,14.0,0.0,5.0
21.2,0.0,16.5,25.8,31.0,1.7,9.2,2.0,950.0,947.8,2013,9,30,0,0,5.0,14.0,14.0,14.0
22.5,0.0,16.5,28.5,26.0,2.8,9.7,10.0,949.6,947.4,2013,10,1,0,0,23.0,14.0,13.0,15.0
23.2,0.0,13.9,32.6,99.0,1.4,6.7,7.6,948.3,943.4,2013,10,2,0,1,5.0,15.0,15.0,16.0
23.2,2.0,17.8,28.7,99.0,1.4,6.7,4.0,950.6,945.7,2013,10,3,1,1,6.0,13.0,15.0,3.0
21.8,9.7,15.9,27.8,26.0,1.7,18.1,6.7,954.9,949.8,2013,10,4,1,0,6.0,12.0,13.0,4.0
20.6,0.0,13.1,28.1,99.0,2.2,8.3,9.1,956.4,953.8,2013,10,5,0,0,6.0,14.0,14.0,15.0
19.4,0.0,11.2,27.6,26.0,1.4,6.1,9.8,956.3,952.8,2013,10,6,0,0,6.0,14.0,14.0,17.0
20.8,0.0,12.9,28.7,99.0,1.9,5.8,10.0,955.3,952.2,2013,10,7,0,0,5.0,15.0,15.0,15.0
20.7,0.0,12.3,29.1,17.0,1.9,7.8,10.5,955.7,952.0,2013,10,8,0,0,6.0,15.0,18.0,16.0
20.0,0.0,11.8,28.3,17.0,1.4,5.8,10.3,954.5,949.3,2013,10,9,0,0,6.0,15.0,16.0,16.0
19.7,0.0,11.7,27.7,99.0,1.7,7.8,10.3,951.9,947.6,2013,10,10,0,0,5.0,15.0,15.0,16.0
18.6,0.0,9.5,27.8,99.0,1.9,9.2,10.5,950.4,946.8,2013,10,11,0,0,6.0,14.0,13.5,15.0
17.5,0.0,7.9,27.1,27.0,2.2,10.3,10.4,954.8,950.3,2013,10,12,0,0,6.0,14.0,15.0,0.0
17.2,0.0,8.3,26.0,26.0,1.7,9.7,10.2,956.3,952.6,2013,10,13,0,0,5.0,15.0,16.0,15.0
16.8,0.0,7.4,26.2,99.0,1.9,7.2,8.2,956.3,953.1,2013,10,14,0,0,6.0,15.0,13.5,16.0
18.6,0.0,9.4,27.8,25.0,0.8,6.7,6.9,957.7,954.2,2013,10,15,0,0,5.0,15.0,15.0,14.0
18.8,0.0,7.2,30.4,28.0,1.4,6.7,10.5,957.2,953.0,2013,10,16,0,0,6.0,15.0,12.0,16.0
19.0,0.0,8.0,30.0,34.0,1.1,4.2,6.3,954.0,950.0,2013,10,17,0,0,6.0,16.0,12.0,16.0
18.4,0.0,7.3,29.4,99.0,3.3,8.3,8.0,951.8,948.6,2013,10,18,0,0,6.0,14.0,12.0,15.0
18.7,0.0,10.2,27.2,99.0,1.4,5.0,5.8,954.3,950.5,2013,10,19,0,0,4.0,15.0,14.0,16.0
18.2,0.0,10.5,25.9,25.0,1.4,9.2,7.4,955.1,952.5,2013,10,20,0,0,23.0,13.0,13.0,15.0
17.7,0.0,7.9,27.5,99.0,0.6,8.9,8.9,954.2,949.5,2013,10,21,0,1,6.0,13.0,14.0,15.0
16.0,5.9,9.1,22.8,99.0,3.9,11.7,0.7,950.3,946.3,2013,10,22,1,0,4.0,12.0,14.5,15.0
17.0,0.0,12.3,21.6,25.0,1.4,8.3,1.5,953.7,949.5,2013,10,23,0,0,23.0,13.0,14.0,1.0
19.6,0.0,12.0,27.3,99.0,1.7,10.8,5.5,952.9,949.5,2013,10,24,0,0,1.0,13.0,16.5,16.0
20.3,0.0,11.1,29.5,99.0,3.9,10.3,5.6,951.0,945.9,2013,10,25,0,0,6.0,12.0,15.0,12.0
17.0,0.0,11.4,22.6,99.0,2.2,8.9,1.6,957.7,950.4,2013,10,26,0,0,23.0,12.0,13.0,1.0
17.7,0.0,7.5,27.9,13.0,1.1,4.7,9.6,959.1,955.4,2013,10,27,0,0,6.0,15.0,18.0,16.0
18.5,0.0,7.7,29.3,99.0,0.3,10.8,8.6,956.1,951.1,2013,10,28,0,0,6.0,13.0,16.5,14.0
15.8,0.0,10.8,20.8,27.0,3.3,10.3,8.3,953.9,950.2,2013,10,29,0,0,6.0,13.0,14.0,14.0
12.0,0.0,3.0,20.9,4.0,0.8,8.9,9.1,956.3,952.6,2013,10,30,0,0,7.0,15.0,0.0,15.0
10.6,0.0,0.4,20.8,27.0,1.1,5.8,10.0,958.3,954.6,2013,10,31,0,0,5.0,15.0,16.0,15.0
11.4,0.0,0.6,22.3,99.0,0.6,5.0,9.9,959.5,955.3,2013,11,1,0,0,5.0,15.0,17.0,17.0
13.8,0.0,2.2,25.3,26.0,0.3,5.0,9.8,956.7,952.0,2013,11,2,0,0,6.0,15.0,14.0,16.0
12.6,0.0,1.0,24.3,99.0,1.4,5.8,7.8,956.3,952.1,2013,11,3,0,1,6.0,14.0,14.5,16.0
11.2,0.1,4.8,17.7,99.0,2.5,8.3,4.1,956.0,953.6,2013,11,4,1,1,6.0,13.0,12.0,14.0
15.0,0.05,9.9,20.2,99.0,2.5,9.7,2.3,957.1,954.7,2013,11,5,1,0,22.0,13.0,14.0,4.0
16.2,0.0,5.4,27.1,17.0,0.3,4.7,9.6,957.0,953.0,2013,11,6,0,0,6.0,15.0,17.0,16.0
15.0,0.0,5.3,24.8,27.0,1.9,7.8,8.4,955.8,952.5,2013,11,7,0,0,6.0,14.0,9.5,15.0
13.8,0.0,7.2,20.5,34.0,2.5,8.9,5.5,956.4,953.9,2013,11,8,0,0,2.0,13.0,17.5,14.0
13.2,0.0,5.6,20.9,35.0,1.4,8.9,9.2,960.9,955.3,2013,11,9,0,0,6.0,14.0,16.0,3.0
12.2,0.0,2.1,22.3,34.0,0.8,6.7,7.0,962.1,957.7,2013,11,10,0,0,6.0,14.0,16.0,14.0
14.8,0.0,5.1,24.6,3.0,4.2,11.4,9.6,959.2,954.0,2013,11,11,0,0,7.0,14.0,17.0,15.0
15.2,0.0,6.4,23.9,2.0,1.1,6.1,9.4,956.1,952.5,2013,11,12,0,1,7.0,14.0,1.0,15.0
12.4,3.1,5.1,19.8,31.0,0.6,5.8,3.8,955.5,952.7,2013,11,13,1,0,6.0,12.0,12.0,13.0
14.5,0.0,8.0,21.0,99.0,1.1,5.8,6.6,958.0,955.0,2013,11,14,0,0,7.0,13.0,14.5,1.0
8.8,0.0,1.8,15.7,5.0,5.3,14.4,8.3,957.2,949.5,2013,11,15,0,0,23.0,10.0,11.0,15.0
5.2,0.0,-3.0,13.4,25.0,1.1,5.8,8.4,950.5,947.4,2013,11,16,0,1,6.0,14.0,14.0,16.0
5.4,4.7,-2.7,13.4,27.0,1.9,8.3,6.3,949.8,946.0,2013,11,17,1,0,5.0,14.0,15.0,14.0
7.4,0.0,3.4,11.3,99.0,0.8,7.8,1.2,946.7,943.1,2013,11,18,0,0,4.0,13.0,16.5,14.0
8.4,0.0,1.3,15.4,99.0,2.5,8.3,8.9,950.1,945.2,2013,11,19,0,0,6.0,14.0,14.5,14.0
6.4,0.0,-0.9,13.8,2.0,2.2,10.8,6.3,953.3,949.5,2013,11,20,0,0,23.0,14.0,10.0,4.0
3.3,0.0,-4.3,10.9,29.0,1.4,12.8,3.4,953.3,946.7,2013,11,21,0,1,6.0,15.0,19.0,16.0
7.0,0.6,2.0,11.9,99.0,1.4,5.8,2.9,947.2,945.0,2013,11,22,1,1,6.5,14.0,18.0,14.0
5.8,0.1,-1.9,13.4,99.0,1.4,9.2,5.5,948.6,945.0,2013,11,23,1,0,6.0,13.0,13.0,15.0
5.2,0.0,-4.3,14.8,3.0,2.2,9.7,9.2,950.4,946.0,2013,11,24,0,0,6.0,15.0,18.0,15.0
5.2,0.0,-5.0,15.4,29.0,0.6,4.7,8.9,955.0,950.2,2013,11,25,0,0,7.0,14.0,15.0,0.0
5.5,0.0,-5.2,16.2,17.0,1.4,8.3,9.0,955.2,952.4,2013,11,26,0,0,7.0,15.0,16.0,15.0
5.8,0.0,-2.6,14.3,3.0,0.6,5.8,7.1,955.3,951.8,2013,11,27,0,0,7.0,13.0,14.0,15.0
6.1,0.0,-0.7,12.9,99.0,1.9,8.3,2.8,958.5,954.5,2013,11,28,0,0,4.0,12.0,17.0,1.0
5.6,0.0,-3.4,14.7,9.0,1.4,5.8,9.1,959.9,956.4,2013,11,29,0,0,7.0,14.0,18.0,16.0
3.6,0.0,-5.3,12.6,3.0,1.4,11.7,5.7,958.6,947.3,2013,11,30,0,0,6.0,15.0,19.0,24.0
6.7,0.0,0.3,13.1,4.0,5.8,13.3,8.8,951.9,946.2,2013,12,1,0,0,23.0,12.0,12.0,4.0
5.3,0.0,-4.4,15.0,20.0,1.1,5.0,8.9,956.0,951.3,2013,12,2,0,0,7.0,14.0,17.0,15.0
6.4,0.0,-3.5,16.2,20.0,0.3,5.0,7.2,958.8,955.8,2013,12,3,0,0,7.0,15.0,16.0,1.0
8.8,0.0,-2.5,20.0,30.0,0.3,4.2,4.6,960.7,958.1,2013,12,4,0,0,7.0,15.0,13.0,15.0
9.2,0.0,-1.7,20.2,99.0,0.0,3.1,9.1,961.8,958.2,2013,12,5,0,0,7.0,15.0,16.0,15.0
8.0,0.0,-4.3,20.3,20.0,1.7,5.8,9.1,960.0,955.7,2013,12,6,0,0,6.0,15.0,17.0,15.0
6.9,0.0,-5.0,18.8,99.0,1.1,4.2,9.1,959.0,955.6,2013,12,7,0,0,7.0,15.0,17.0,14.0
6.0,0.0,-5.7,17.6,17.0,1.4,6.1,9.1,960.9,957.6,2013,12,8,0,0,7.0,15.0,18.0,14.0
6.7,0.0,-4.8,18.2,17.0,1.1,4.7,9.0,962.8,959.9,2013,12,9,0,0,7.0,14.0,17.0,15.0
8.0,0.0,-3.1,19.1,99.0,1.7,5.0,9.0,963.1,959.7,2013,12,10,0,0,7.0,15.0,15.5,15.0
10.4,0.0,1.0,19.8,99.0,1.4,5.8,8.7,962.8,959.3,2013,12,11,0,0,2.0,14.0,14.0,16.0
8.7,0.0,-1.8,19.2,99.0,0.6,4.2,7.2,963.2,959.4,2013,12,12,0,1,6.0,14.0,12.5,15.0
9.0,0.1,1.6,16.4,29.0,1.7,7.2,5.1,961.6,958.6,2013,12,13,1,0,5.0,13.0,12.0,14.0
11.8,0.0,2.9,20.8,21.0,1.4,6.1,8.9,965.3,959.6,2013,12,14,0,0,23.0,14.0,16.0,1.0
9.2,0.0,-0.7,19.0,14.0,1.7,6.7,8.9,965.9,962.1,2013,12,15,0,0,6.0,14.0,16.0,15.0
9.0,0.0,-1.8,19.8,21.0,1.9,7.2,8.2,963.4,958.3,2013,12,16,0,1,5.0,14.0,14.0,15.0
10.8,0.3,3.3,18.2,25.0,0.6,4.7,4.6,962.2,958.9,2013,12,17,1,1,7.0,14.0,18.0,15.0
10.0,0.5,6.7,13.2,99.0,0.6,5.8,0.1,961.8,959.1,2013,12,18,1,1,23.0,14.0,19.0,15.0
8.2,13.8,3.5,12.8,27.0,0.3,14.4,0.3,959.2,948.2,2013,12,19,1,0,7.0,14.0,16.0,16.0
6.0,0.0,1.2,10.7,34.0,3.3,11.4,7.8,963.1,952.1,2013,12,20,0,0,23.0,12.0,0.0,0.0
7.2,0.0,-2.5,17.0,17.0,0.3,4.7,8.8,965.3,962.3,2013,12,21,0,0,7.0,14.0,18.0,14.0
8.0,0.0,-1.2,17.3,27.0,0.6,4.7,9.1,965.9,962.2,2013,12,22,0,0,6.0,14.0,14.0,15.0
8.0,0.0,-2.0,18.1,15.0,0.6,4.2,9.0,963.2,957.7,2013,12,23,0,1,7.0,15.0,16.0,14.0
5.0,17.8,-3.1,13.1,99.0,0.8,10.3,3.4,957.7,946.9,2013,12,24,1,1,7.0,23.0,16.0,24.0
10.1,30.3,6.7,13.5,27.0,5.6,20.0,0.0,947.3,938.0,2013,12,25,1,0,23.0,0.0,13.0,13.0
9.0,0.0,5.8,12.2,99.0,1.7,10.3,1.5,957.4,947.2,2013,12,26,0,1,7.0,12.0,14.5,0.0
11.3,1.1,6.2,16.4,99.0,1.1,8.3,5.9,957.1,950.1,2013,12,27,1,1,6.0,12.0,18.0,24.0
8.0,2.1,3.6,12.4,27.0,1.9,10.3,1.8,957.1,948.8,2013,12,28,1,0,23.0,14.0,9.0,4.0
6.6,0.0,-1.5,14.6,3.0,1.1,6.1,9.0,963.7,957.1,2013,12,29,0,0,7.0,14.0,13.0,0.0
4.4,0.0,-4.2,13.0,23.0,0.6,4.2,7.9,963.8,959.7,2013,12,30,0,0,7.0,14.0,19.0,18.0
5.9,0.0,-3.5,15.3,99.0,0.3,5.0,7.2,959.9,955.4,2013,12,31,0,1,3.0,15.0,19.0,15.0
7.9,0.3,1.7,14.1,27.0,0.6,6.1,2.7,957.1,953.5,2014,1,1,1,1,3.0,13.0,14.0,14.0
12.0,2.2,9.2,14.8,13.0,1.4,4.2,0.3,956.2,953.1,2014,1,2,1,1,6.5,15.0,22.0,5.0
14.0,2.3,10.6,17.5,30.0,1.9,9.7,3.0,957.6,955.4,2014,1,3,1,1,7.0,12.0,13.0,5.0
13.6,0.7,7.0,20.1,28.0,6.4,18.6,7.5,959.1,951.9,2014,1,4,1,0,23.0,14.0,15.0,14.0
8.8,0.0,0.9,16.8,29.0,2.5,5.8,8.7,961.1,956.9,2014,1,5,0,0,6.0,14.0,15.0,15.0
8.8,0.0,-1.2,18.8,99.0,1.1,3.1,9.1,956.9,953.7,2014,1,6,0,0,7.0,15.0,17.0,14.0
9.0,0.0,-2.4,20.5,18.0,1.1,3.6,8.9,956.8,953.5,2014,1,7,0,0,6.0,15.0,17.0,14.0
11.2,0.0,-2.3,24.6,16.0,0.6,5.8,8.7,957.0,953.3,2014,1,8,0,0,7.0,15.0,17.0,15.0
9.1,0.0,-1.4,19.6,99.0,0.6,3.1,6.2,955.7,950.1,2014,1,9,0,1,7.0,14.0,18.0,0.0
8.8,0.5,0.5,17.2,18.0,0.3,7.2,2.8,950.1,946.5,2014,1,10,1,1,7.0,14.0,16.0,14.0
8.8,0.1,3.4,14.2,35.0,0.6,3.6,1.3,956.5,949.0,2014,1,11,1,0,23.0,10.0,16.5,0.0
9.7,0.0,0.3,19.1,99.0,1.1,3.6,7.8,960.1,956.5,2014,1,12,0,1,7.0,15.0,18.0,0.0
5.4,4.4,1.6,9.2,34.0,0.8,7.2,4.4,958.7,954.3,2014,1,13,1,1,23.0,14.0,18.0,15.0
4.8,5.8,1.1,8.5,99.0,0.8,5.0,0.0,956.9,953.0,2014,1,14,1,1,0.0,14.0,15.5,15.0
10.8,0.2,7.6,14.1,26.0,1.4,5.8,0.9,954.2,949.8,2014,1,15,1,1,5.0,13.0,14.0,24.0
7.9,1.8,2.9,12.9,27.0,1.1,11.4,0.0,949.8,945.5,2014,1,16,1,1,23.0,12.0,15.0,14.0
6.6,20.5,1.0,12.2,99.0,1.7,10.8,1.4,946.1,934.3,2014,1,17,1,1,3.0,13.0,15.0,24.0
9.0,10.5,5.8,12.3,27.0,2.8,12.8,1.2,936.1,931.7,2014,1,18,1,1,23.0,14.0,14.0,13.0
6.6,2.9,3.4,9.8,29.0,4.2,13.9,1.3,948.7,926.2,2014,1,19,1,0,23.0,13.0,13.0,6.0
5.4,0.0,-1.7,12.6,99.0,1.4,6.7,8.8,955.0,948.7,2014,1,20,0,1,7.0,13.0,12.5,0.0
4.6,8.5,-2.8,12.0,25.0,0.8,5.0,3.1,955.6,951.5,2014,1,21,1,1,7.0,13.0,19.0,24.0
9.9,2.6,6.1,13.7,99.0,0.3,7.2,1.2,951.5,947.8,2014,1,22,1,1,2.0,14.0,14.0,15.0
8.0,0.1,2.4,13.6,99.0,5.0,11.7,9.2,961.6,950.6,2014,1,23,1,0,23.0,14.0,15.5,0.0
7.8,0.0,-1.5,17.2,27.0,2.5,6.7,9.5,963.0,957.6,2014,1,24,0,0,6.0,14.0,16.0,15.0
10.8,0.0,1.6,20.1,25.0,2.5,7.8,8.7,960.3,956.1,2014,1,25,0,0,4.0,15.0,21.0,14.0
11.3,0.0,1.6,21.0,29.0,1.1,8.3,9.6,960.9,955.9,2014,1,26,0,1,7.0,14.0,16.0,24.0
9.6,0.2,3.7,15.5,29.0,3.6,13.3,3.1,955.9,949.0,2014,1,27,1,1,2.0,14.0,16.0,15.0
7.6,5.4,3.9,11.2,99.0,1.1,9.2,2.5,951.7,940.8,2014,1,28,1,1,0.0,13.0,12.0,24.0
8.3,2.6,4.5,12.1,99.0,3.1,11.4,3.5,941.8,935.1,2014,1,29,1,1,23.0,13.0,16.0,14.0
5.4,1.3,-0.7,11.5,34.0,3.3,11.4,8.9,948.6,941.1,2014,1,30,1,1,7.0,13.0,16.0,4.0
8.2,2.5,2.7,13.6,26.0,1.9,8.3,3.1,950.6,947.2,2014,1,31,1,1,0.0,13.0,14.0,5.0
10.4,0.1,5.9,15.0,32.0,3.3,10.8,1.9,952.9,947.5,2014,2,1,1,0,23.0,15.0,16.0,6.0
7.2,0.0,0.0,14.5,32.0,0.6,6.1,9.3,955.0,950.6,2014,2,2,0,1,7.0,15.0,1.0,24.0
4.4,0.9,-1.1,10.0,21.0,1.1,5.0,0.8,951.2,946.4,2014,2,3,1,1,6.5,16.0,15.0,14.0
5.0,1.9,-1.7,11.8,99.0,0.6,4.2,1.5,953.8,948.8,2014,2,4,1,1,6.0,15.0,11.0,23.0
10.0,8.4,7.4,12.5,27.0,1.1,10.8,0.0,953.5,947.5,2014,2,5,1,1,0.0,11.0,11.0,5.0
13.2,9.0,5.6,20.8,26.0,3.3,12.8,7.6,953.3,947.0,2014,2,6,1,0,7.0,13.0,22.0,19.0
8.5,0.0,2.9,14.1,26.0,2.5,9.7,6.6,958.1,951.2,2014,2,7,0,1,23.0,14.0,3.0,0.0
6.0,6.0,0.9,11.0,27.0,0.3,10.3,0.1,955.7,948.4,2014,2,8,1,1,2.0,19.0,19.0,15.0
9.3,15.8,4.3,14.3,26.0,5.6,22.8,0.3,952.1,937.1,2014,2,9,1,0,4.0,15.0,22.0,22.0
6.8,0.0,3.5,10.2,99.0,7.2,18.1,3.7,958.4,939.7,2014,2,10,0,1,20.0,14.0,14.0,1.0
4.0,14.9,-0.8,8.9,4.0,0.8,5.8,2.4,958.4,951.6,2014,2,11,1,1,7.0,12.0,2.0,21.0
11.0,6.5,7.2,14.8,99.0,0.3,4.7,1.3,957.0,951.7,2014,2,12,1,1,7.0,12.0,15.0,0.0
14.0,1.3,10.4,17.7,99.0,2.8,9.7,2.8,957.9,955.4,2014,2,13,1,0,23.0,13.0,14.0,14.0
13.8,0.0,6.1,21.6,25.0,4.4,12.5,7.7,955.7,947.7,2014,2,14,0,1,6.0,13.0,15.0,17.0
11.7,5.6,3.3,20.1,99.0,3.6,10.8,9.6,948.8,945.2,2014,2,15,1,0,6.0,11.0,16.5,15.0
9.3,0.0,3.6,15.0,30.0,1.4,7.2,3.0,950.8,947.4,2014,2,16,0,0,23.0,15.0,15.0,4.0
7.2,0.0,1.2,13.2,99.0,0.6,4.2,1.7,948.9,943.4,2014,2,17,0,1,6.0,13.0,15.5,15.0
6.9,3.4,3.6,10.2,99.0,2.8,6.1,0.2,952.0,944.4,2014,2,18,1,0,23.0,16.0,15.5,4.0
